2,its most immediate and most obvious pleasure 
2,"there are laughs aplenty , and , as a bonus , viewers do n't have to worry about being subjected to farts , urine , feces , semen , or any of the other foul substances that have overrun modern-day comedies "
2,"one of those rare films that seems as though it was written for no one , but somehow manages to convince almost everyone that it was put on the screen , just for them . "
2,made a decent ` intro ' documentary 
2,"makes us see familiar issues , like racism and homophobia , in a fresh way . "
1,the film goes right over the edge and kills every sense of believability 
1,"a beyond-lame satire , teddy bears ' picnic ranks among the most pitiful directing debuts by an esteemed writer-actor . "
1,emotional seesawing 
2,movies with the courage to go over the top and movies that do n't care about being stupid 
1,target audience has n't graduated from junior high school 
2,this intricately structured and well-realized drama 
2,embracing 
1,the film a celluloid litmus test for the intellectual and emotional pedigree of your date and a giant step backward for a director i admire 
2,"a meditation on faith and madness , frailty is blood-curdling stuff . "
1,a pretty listless collection 
2,other than its oscar-sweeping franchise predecessor 
2,almost everyone growing up believes their family must look like `` the addams family '' to everyone looking in 
1,have been called freddy gets molested by a dog 
1,moody male hustler 
1,uselessly redundant and shamelessly money-grubbing than most third-rate horror sequels 
2,"the film is filled with humorous observations about the general absurdity of modern life as seen through the eyes outsiders , but deftly manages to avoid many of the condescending stereotypes that so often plague films dealing with the mentally ill "
1,which is mostly a bore 
2,an entertaining mix of period drama and flat-out farce that should please history fans 
1,suspect that you 'll be as bored watching morvern callar as the characters are in it . 
2,"the problems and characters it reveals are universal and involving , and the film itself -- as well its delightful cast -- is so breezy , pretty and gifted , it really won my heart . "
2,love this movie 
1,"... the efforts of its star , kline , to lend some dignity to a dumb story are for naught . "
1,flat as the scruffy sands of its titular community 
2,"liberal doses of dark humor , gorgeous exterior photography , and a stable-full of solid performances "
1,"is badly edited , often awkwardly directed and suffers from the addition of a wholly unnecessary pre-credit sequence designed to give some of the characters a ` back story "
2,works smoothly 
2,with a creepy and dead-on performance 
1,"might want to take a reality check before you pay the full ticket price to see `` simone , '' and consider a dvd rental instead . "
2,placed in the pantheon of the best of the swashbucklers 
2,a satisfyingly unsettling ride 
2,good a job as anyone 
2,", smart and complicated "
1,"the intimate , unguarded moments of folks who live in unusual homes -- "
2,are pretty valuable these days 
1,"( i ) t 's certainly laudable that the movie deals with hot-button issues in a comedic context , but barbershop is n't as funny as it should be . "
1,that the only rip off that we were aware of 
2,beautiful to watch and 
2,accentuating 
1,no quarter to anyone seeking to pull a cohesive story out of its 2 1/2 - hour running time 
2,a wonderful ensemble cast 
2,endear 
2,the truly funny bits 
1,'s that painful . 
1,american beauty reeks 
1,"clotted with heavy-handed symbolism , dime-store psychology and endless scenic shots that make 105 minutes seem twice as long "
1,without any of its sense of fun or energy 
2,be the cat 's meow 
1,"'s simply stupid , irrelevant and deeply "
2,"wonderland adventure , a stalker thriller , and "
2,be part of 
2,cinema history as the only movie ever 
2,comes from a renowned indian film culture that allows americans to finally revel in its splendor 
2,accomplished oscar winners 
2,of those underrated professionals who deserve but rarely receive it 
2,we find ourselves surprised at how much we care about the story 
1,an all-time low 
2,enjoyed it just 
2,"reacting to it - feeling a part of its grand locations , "
2,delivered with such conviction that it 's hard not to be carried away 
2,"colorful , vibrant introduction "
2,the slow parade of human frailty fascinates you 
2,"famuyiwa 's feature deals with its subject matter in a tasteful , intelligent manner , rather than forcing us to endure every plot contrivance that the cliché-riddled genre can offer . "
2,a laugh between them 
2,that gradually sneaks up on the audience 
2,photographic marvel 
1,is shockingly bad and absolutely unnecessary . 
2,gets vivid performances from her cast and pulls off some deft ally mcbeal-style fantasy sequences . 
1,"the result , however well-intentioned , is ironically just the sort of disposable , kitchen-sink homage that illustrates why the whole is so often less than the sum of its parts in today 's hollywood . "
2,"while not for every taste , this often very funny collegiate gross-out comedy goes a long way toward restoring the luster of the national lampoon film franchise , too long reduced to direct-to-video irrelevancy . "
2,wow ' factor 
2,"hashiguchi covers this territory with wit and originality , suggesting that with his fourth feature -- the first to be released in the u.s. -- a major director is emerging in world cinema . "
2,"brazil-like , hyper-real satire "
1,low on both suspense and payoff 
2,find a scathing portrayal of a powerful entity strangling the life out of the people who want to believe in it the most 
2,an absolute delight for all audiences 
1,would tax einstein 's brain . 
1,'s its first sign of trouble 
1,ca n't believe anyone would really buy this stuff 
2,moonlight mile should strike a nerve in many . 
1,if ever such a dependable concept was botched in execution 
1,wedding feels a bit anachronistic . 
1,been lost in the translation this time 
2,revelatory performance 
1,the pianist like a surgeon mends a broken heart ; very meticulously but without any passion 
1,remains oddly detached 
2,that is more complex and honest than anything represented in a hollywood film 
2,nifty premise 
2,vein 
2,"the wonderfully lush morvern callar is pure punk existentialism , and "
1,go down with a ship as leaky 
2,earnest movie 
2,effective enough 
2,"showing us well-thought stunts or a car chase that we have n't seen 10,000 times "
1,"make the film more silly than scary , like some sort of martha stewart decorating program run amok "
